JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13101004000,13101,40,,千代田区No.40遺跡,千代田区 大手町一丁目,[近世],上水道,[近世]井戸　上水木樋　焼土整理土坑　土坑　小穴,底板　円形木桝　木栓　陶磁器　土器　土製品　瓦,139.7624312,35.68757014,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101004100,13101,41,ひらかわちょういせき,平河町遺跡,千代田区 平河町二丁目,[縄文時代][弥生時代][古墳時代][中世][近世],包蔵地,[中世]地下式土坑,陶磁器,139.7401839,35.67928786,,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13101004200,13101,42,きおいちょういせき,紀尾井町遺跡,千代田区 紀尾井町,[旧石器時代][縄文時代（早期・中期〜後期）][弥生時代（後期）][中世][近世][近代],包蔵地・集落・屋敷,土坑　盛土　土手　石組溝　土坑　埋桶　柱穴　石垣遺構（紀州和歌山藩屋敷関係）　石垣　溝,縄文土器　弥生土器　陶磁器　瓦　金属製品　泥人形　間知石　石製品,139.7371627,35.68084957,,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13101004300,13101,43,みろくじあと,弥勒寺跡,千代田区 岩本町二丁目,[近世],社寺,[近世]木樋　継手　墓址（早桶・蔵骨器）　地下室　土坑　下水溝　建物跡　上水,陶磁器　瓦　煙管　箸　銭貨　早桶　人骨　木桶　継手　桶　漆器　数珠　木刀　人形　陶磁器類　木製品,139.7781414,35.69349859,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101004400,13101,44,,千代田区No.44遺跡,千代田区 永田町二丁目,[近世],上水路跡,[近世]石樋,,139.7383986,35.67886955,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101004500,13101,45,ひらかわちょう1-4いせき,平河町1-4遺跡,千代田区 平河町一丁目,[弥生時代（後期）][近世],集落・町人地跡,[弥生時代]住居　[近世]土坑,弥生土器　陶磁器　獣骨,139.7386046,35.68238336,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101004600,13101,46,よんばんちょう11いせき,四番町11遺跡,千代田区 四番町,[近世],屋敷跡,,陶磁器　銭貨,139.7395133,35.68900116,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101004700,13101,47,いずみはかたはんむさしおかべはんかみやしきあと,和泉伯太藩・武蔵岡部藩上屋敷跡,千代田区 永田町二丁目,[近世],屋敷,[近世]土坑　地下室　井戸,陶磁器　瓦　金属製品　木製品　銭貨,139.7407675,35.67647114,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101004800,13101,48,ひがしかんだ1-5いせき,東神田1-5遺跡,千代田区 東神田一丁目,[近世],墓地跡,[近世]墓,陶磁器　銭貨　早桶,139.779961,35.69405625,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101004900,13101,49,いちばんちょういせき,一番町遺跡,千代田区 一番町,[縄文時代][弥生時代][近世],武家屋敷,[縄文時代]土坑　[弥生時代]方形周溝墓　[近世]建物　土坑　地下室　井戸,縄文土器　弥生土器　陶磁器　瓦　金属製品,139.739685,35.68690979,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101005000,13101,50,よつやみつけあと,四谷見附跡,千代田区 麹町六丁目,[近世],城館,[近世]石垣,,139.7315483,35.68610111,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101005100,13101,51,,千代田区No.51遺跡,千代田区 丸の内一丁目,[中世],墓地跡,,人骨,139.7661971,35.68075227,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13101005200,13101,52,まるのうちさんちょうめいせき,丸の内三丁目遺跡,千代田区 丸の内三丁目,[近世][近代],城館・屋敷・その他（道）,土佐高知藩・阿波徳島藩上屋敷 [近世]建物礎石 地下室 木樋 上水井戸 下水溝 区画石積溝 石組溝 建物基礎 瓦溜 柵列状遺構 土坑 小穴 煉瓦遺構 煉瓦基礎建物,陶磁器 土器 瓦 金属製品 土製品 石製品 木製品 竹製品 漆器 煉瓦 自然遺物,139.7646006,35.67654116,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13101005300,13101,53,,千代田区No.53遺跡,千代田区 有楽町一丁目,[中世][近世],社寺・上水跡,[中世]墓 [近世]上水道,木樋 人骨,139.7607833,35.67529979,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13101005400,13101,54,,千代田区No.54遺跡,千代田区 東神田一丁目,[近世],墓地跡,,人骨,139.7803043,35.69330341,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101005500,13101,55,はやぶさちょういせき,隼町遺跡,千代田区 隼町,[縄文時代][近世],包蔵地・武家屋敷跡,[時期不明]土坑　ピット,縄文土器　陶磁器,139.7426901,35.68310842,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101005600,13101,56,さんばんちょういせき,三番町遺跡,千代田区 三番町,[縄文時代（前期・後期）][弥生時代（後期）][近世][近代],集落・貝塚・屋敷,[縄文時代]貝塚　ピット　住居址　[弥生時代]ピット　住居址　[近世]土坑　溝　地下室　井戸　建物跡,縄文土器　石器（縄文）　耳飾り　弥生土器　石器（弥生）　陶磁器　瓦（近世）　石製品　金属製品（近世）,139.7464141,35.69089728,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13101005700,13101,57,おわりはんこうじまちていあと,尾張藩麹町邸跡,千代田区 紀尾井町　 麹町六丁目,[縄文時代（早期・中期・晩期）][近世],屋敷,建物址　地下室　井戸　溝　土坑　小穴　麹室　上水跡　柱穴　墓壙　埋甕　井戸址　礎石,陶磁器　瓦　金属製品　木製品　動物遺存体　縄文土器　人骨,139.7324409,35.68314519,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101005800,13101,58,ためいけいせき,溜池遺跡,千代田区 永田町二丁目,[縄文時代（前期・後期）][近世],包蔵地・社寺・屋敷,[近世]建物　土留遺構　石組　井戸,陶磁器　漆器　木製品　建築材　動植物遺体,139.7413855,35.67348697,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006000,13101,60,いいだまちいせき,飯田町遺跡,千代田区 飯田町二丁目　 飯田町三丁目,[縄文時代][古墳時代][奈良時代][平安時代][近世],包蔵地・屋敷,[近世]屋敷境　地下室　土坑　上水道　石組溝　井戸　庭園,縄文土器　土師器　須恵器　陶磁器　瓦　砥石　硯　漆器　下駄　曲物,139.7498656,35.70120476,,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13101006100,13101,61,めいじだいがくきねんかんまえいせき,明治大学記念館前遺跡,千代田区 神田駿河台一丁目,[近世],武家屋敷,[近世]門基礎　地下室　便所　井戸　排水遺構,陶磁器　胞衣皿　瓦　金属製品,139.7615386,35.69730142,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006200,13101,62,ひとつばしにちょうめいせき,一ツ橋二丁目遺跡,千代田区 一ツ橋二丁目,[近世],幕府御用地,,,139.758174,35.69253353,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006300,13101,63,まるのうちいっちょうめいせき,丸の内一丁目遺跡,千代田区 丸の内一丁目,[近世],城館,[近世]石垣　建物跡,陶磁器　木製品　漆器,139.7668151,35.67806109,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006400,13101,64,そとかんだいっちょうめいせき,外神田一丁目遺跡,千代田区 外神田一丁目,[近世],町屋,[近世]地下室　井戸　橋台,陶磁器　瓦　石製品　木製品,139.7719273,35.69720694,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006500,13101,65,ほうせいだいがくこうないいせき,法政大学構内遺跡,千代田区 富士見二丁目,[縄文時代（前期）][近世],包蔵地・屋敷,[縄文時代]溝　小穴　[弥生〜中世]溝　土坑[近世]溝　道路跡　溝　建物跡　穴蔵　井戸,縄文土器　弥生土器　石器　土師器　須恵器　陶磁器　　瓦　銭貨　金属製品　もく世田谷区品　骨角製品,139.7404933,35.69527317,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006600,13101,66,とうきょうえきやえすきたぐちいせき,東京駅八重洲北口遺跡,千代田区 丸の内一丁目,[古墳時代][近世],包蔵地・屋敷,[近世]建物　石組溝　上水木桶　外堀石垣,陶磁器　瓦　ガラス製品　食器等,139.7696475,35.68278802,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006700,13101,67,いわもとちょうにちょうめいせき,岩本町二丁目遺跡,千代田区 岩本町二丁目,[近世],町屋,[近世]下水溝,陶磁器　瓦,139.7780041,35.6941399,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006800,13101,68,よんばんちょういせき,四番町遺跡,千代田区 四番町,[近世],屋敷,[近世]土坑　地下室　柱穴　井戸跡,陶磁器　瓦,139.7362174,35.68905693,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101006900,13101,69,せいがんいんあと,栖岸院跡,千代田区 麹町五丁目,[近世],その他の墓,[近世]石室墓　甕棺墓,陶磁器　土器　土人形　木製品,139.7341232,35.68504146,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101007000,13101,70,もといいだまちいせき,元飯田町遺跡,千代田区 九段北一丁目,[近世],屋敷,,陶磁器　瓦　木製品　金属製品　石製品,139.75172,35.69695497,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101007100,13101,71,,千代田区No.71遺跡,千代田区 千代田,[縄文時代（前期・中期・後期）][弥生時代（後期）][平安時代],包蔵地,,縄文土器　石器　土錘　土製品　弥生土器　土師器　須恵器,139.7500377,35.68272514,,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13101007200,13101,72,そとかんだよんちょうめいせき,外神田四丁目遺跡,千代田区 外神田四丁目,[近世],その他（町地）,[近世]礎石　下水,陶磁器　瓦,139.7725739,35.70048762,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101007300,13101,73,,千代田区No.73遺跡,千代田区 神田花岡町,[中世][近世],その他の墓,,,139.7744679,35.69812702,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13101007400,13101,74,ひびやもんあといせき,日比谷門跡,千代田区 日比谷公園,[近世],城館,,,139.758792,35.67516035,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101007500,13101,75,もんぶかがくしょうこうないいせき,文部科学省構内遺跡,千代田区 霞ヶ関三丁目,[平安時代][近世],包蔵地・城館・屋敷,[近世]石垣（外堀）　溝　ピット,陶磁器　瓦　須恵器,139.7490073,35.67131152,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13101007600,13101,76,ゆうらくちょうにちょうめいせき,有楽町二丁目遺跡,千代田区 有楽町二丁目,[近世],屋敷,[近世]礎石　石組下水溝　井戸　上下水遺構　建物跡　地下室　礎石群　柱列　埋桶等,陶磁器　土器　瓦　漆器　木製品　金属製品　石製品　骨角製品等,139.7632895,35.67432366,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101007700,13101,77,くだんみなみいっちょうめいせき,九段南一丁目遺跡,千代田区 九段南一丁目,[近世],屋敷,[近世]建物址,陶磁器　瓦,139.7535735,35.69398344,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101007800,13101,78,ふじみにちょうめいせき,富士見二丁目遺跡,千代田区 富士見二丁目,[弥生時代（後期）][近世],集落・屋敷,[弥生時代]住居址　[近世]土坑　溝,弥生土器　陶磁器類,139.7449565,35.70079368,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101007900,13101,79,ひろしまはんあさのけかみやしきあと,広島藩浅野家上屋敷跡,千代田区 霞ヶ関二丁目,[近世],屋敷,[近世]擁壁石積　溝　石組溝　井戸,陶磁器片,139.7511016,35.67613647,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008000,13101,80,こうじまちにちょうめいせき,麹町二丁目遺跡,千代田区 麹町二丁目,[近世],屋敷,[近世]土坑1基,陶磁器片,139.7409896,35.68551552,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008100,13101,81,かんだあわじちょうにちょうめいせき,神田淡路町二丁目遺跡,千代田区 淡路町二丁目,[近世],屋敷,上水道跡　建物址　下水道跡　土坑　杭跡,陶磁器　瓦　金属製品　木製品　土器,139.7671004,35.69758024,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008200,13101,82,にばんちょういせき,二番町遺跡,千代田区 二番町,[近世],屋敷,建物址　地下室　土坑,陶磁器　瓦,139.7373504,35.68551552,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008300,13101,83,ゆうらくちょういっちょうめいせき,有楽町一丁目遺跡,千代田区 有楽町一丁目,[近世],屋敷,建物址　土坑　石組溝,陶磁器　土器類　瓦　自然遺物（貝類）,139.7590323,35.67376587,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008400,13101,84,,千代田区No.84遺跡,千代田区 岩本町二丁目,[近世],墓地跡,,陶磁器　人骨,139.7775578,35.69321976,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008500,13101,85,つついけやしきあと,筒井家屋敷跡,千代田区 二番町,近世,屋敷跡,地下室　溝　土坑　上水竹樋　上水　井戸,陶磁器　土器　瓦　金属製品　銭貨　27世教生第17号の既製品　土製品　ガラス製品,139.7374877,35.68730019,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008600,13101,86,,千代田区No.86遺跡,千代田区 岩本町二丁目,[近世],社寺・その他の墓,[近世]墓壙　上水樋　杭列　溝状遺構,[近世]人骨　早桶　銭貨　陶磁器　漆器,139.7762875,35.69358224,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008700,13101,87,かんだねりべいちょういせき,神田練塀町遺跡,千代田区 練塀町,[近世],屋敷,池跡　建物基礎　溝状遺構　土壙,陶磁器　瓦　木製品　漆器,139.7747222,35.70003378,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008800,13101,88,ひとつばしとくがわけやしきあといせき,一橋徳川家屋敷跡遺跡,千代田区 大手町一丁目,[近世],屋敷,[近世]石垣　石組溝　池跡　土壙,(近世)陶磁器　土器　瓦　木製品,139.7601653,35.69063744,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101008900,13101,89,こうじまちごちょうめいせき,麹町五丁目遺跡,千代田区 麹町五丁目,[近世],その他(町屋),[近世]地下室　井戸　土坑　小穴,(近世)陶磁器　土器　石製品　瓦,139.7342948,35.6845674,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101009000,13101,90,,千代田区No.90遺跡,千代田区 外神田五丁目,[近世],その他(井戸),[近世]井戸,,139.7721275,35.70327562,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101009100,13101,91,ざいむしょうこうないいせき,財務省構内遺跡,千代田区 霞が関三丁目,[近世],屋敷,[近世]石組溝,,139.7489043,35.67329174,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101009200,13101,92,,千代田区No.92遺跡,千代田区 東神田一丁目,[近世],その他(石組溝),[近世]石組溝,(近世)墓石,139.7800983,35.69294093,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101009300,13101,93,,千代田区No.93遺跡,千代田区 神保町一丁目,[近世],屋敷,[近世]上水　土坑　杭,(近世)陶磁器,139.7595134,35.69684344,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101009400,13101,94,おうみひこねはんいいかみやしきあと,近江彦根藩井池上屋敷跡,千代田区 永田町一丁目,[近世][近代],屋敷・陸軍省,[近世]土坑　杭穴　[近代]煉瓦建物跡　下水溝　礎石列,(近世)陶器　磁器　土器　瓦　(近代)陶器　磁器　煉瓦,139.7470792,35.67841427,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13101009500,13101,95,いせつばたとうどうけかみやしきあと,伊勢津幡藤堂家上屋敷跡,千代田区 神田和泉町,[近世],屋敷,[近世]瓦溜　礎石　下水施設　杭跡　地下室,(近世)陶器　磁器　土器　瓦　土器または土製品　ガラス,139.7772176,35.70022356,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13101009600,13101,96,,千代田区No.96遺跡,千代田区 飯田橋,[近世],外堀護岸石垣,,(近世)間知石,139.7498595,35.70251397,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
