itemId,ISEKI_NO,SiteName,TYPE,ERA,x,y,name,layerId,layerName,mapId,orgGeomType,source_first_seen,source_level,source_hits
108,351,,集落跡、散布地,縄文、奈良～平安、中世、近世,139.22836884542000,35.58211953102900,351,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
134,352,,散布地,縄文、奈良～平安,139.24244693967800,35.591066066982200,352,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
1,353,,散布地,縄文、奈良～平安,139.11795168063400,35.540002626699400,353,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3228,13,31
146,354,,散布地、集落跡,縄文、弥生、古墳、奈良～平安,139.2464658991560,35.59649293031170,354,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
145,355,,散布地,縄文、奈良～平安,139.24142926701000,35.600033277891500,355,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
3,356,,散布地,縄文,139.12380393044200,35.54294675991340,356,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3228,13,31
136,357,,散布地,縄文、古代,139.23966584271400,35.59340682190370,357,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
143,358,,散布地,縄文、奈良～平安,139.23369919418100,35.59544983510080,358,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
142,359,,散布地,縄文、奈良～平安,139.23776324654200,35.59721129780220,359,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
144,360,,散布地,縄文、奈良～平安,139.236498066438,35.59928804075140,360,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
129,361,,集落跡,縄文,139.23247009350800,35.59665225419200,361,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
120,362,,散布地,縄文、奈良～平安,139.23025586412900,35.592995676574600,362,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
121,363,,集落跡,縄文、奈良～平安,139.23192576804800,35.591701601842300,363,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,18
101,364,,生産遺跡　（炭窯址）,縄文、近世,139.27537008238400,35.57285653819790,364,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,37
34,365,,散布地,縄文、奈良～平安、近世,139.18118217889000,35.5597644222693,365,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
28,366,,散布地,縄文、奈良～平安,139.17243032207100,35.558037940364200,366,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
33,367,,散布地、集落跡,縄文、奈良～平安、中世　,139.1770317151290,35.56003283301150,367,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
6,368,,散布地,縄文、平安、近世,139.23238618281200,35.53269868036550,368,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3228,13,28
112,369,,散布地,縄文、奈良～平安,139.2334975251960,35.58647917133290,369,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
138,370,,散布地、集落跡,縄文、奈良～平安,139.24661473895300,35.588661999408500,370,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
113,371,,散布地,縄文、奈良～平安,139.24916332240900,35.58706166508500,371,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,35
114,372,,散布地,縄文、奈良～平安,139.25619632084600,35.58761539977540,372,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
115,373,,散布地,縄文,139.25439598139800,35.584930534588300,373,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
153,374,,散布地,縄文,139.2732887105350,35.576848794366400,374,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,39
103,375,,散布地,縄文,139.28047918084700,35.569726827327200,375,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,27
102,376,,散布地　,縄文、奈良～平安,139.27361372676200,35.57058814865590,376,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3227,13,37
97,377,,散布地,縄文、奈良～平安,139.2642897324700,35.57150501050050,377,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,18
93,378,,散布地,縄文、奈良～平安,139.26148622013700,35.56877453442110,378,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,57
109,379,,散布地,縄文、奈良～平安,139.23136272298700,35.58204557517950,379,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
110,380,,散布地,縄文、弥生、平安,139.23145208368900,35.58360710978860,380,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
77,381,,散布地,縄文,139.2372238886070,35.568481325396800,381,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
73,382,,散布地,縄文、弥生、奈良～平安,139.2401200475380,35.56578094799040,382,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
78,383,,散布地,縄文,139.2424961879530,35.56710524265390,383,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,17
79,384,,散布地,縄文,139.2435622355780,35.56860671478220,384,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,39
84,385,,散布地,縄文、奈良～平安、中世,139.24891107995200,35.568541177363400,385,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
75,386,,散布地,縄文,139.24802382505400,35.565186880696800,386,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
74,387,,散布地,縄文、奈良～平安,139.24646349064600,35.562165925985300,387,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,17
76,388,,散布地,奈良～平安,139.25630468682400,35.565509319125800,388,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
85,389,,散布地,縄文,139.2596500006060,35.567966560414600,389,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,44
92,390,,散布地,縄文,139.26172077195900,35.56660457998750,390,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
95,391,,散布地,縄文,139.26781286806300,35.56836819889500,391,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
96,392,,散布地,縄文、奈良～平安,139.2688561180260,35.56751012918020,392,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3228,13,37
91,393,,散布地,奈良～平安、中世,139.26961395819000,35.56289112930510,393,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3228,13,37
90,394,,散布地,縄文、奈良～平安、中世,139.26560819711500,35.55953813683260,394,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3228,13,37
88,395,,散布地,縄文,139.26409669160100,35.55772682475380,395,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3228,13,37
89,396,,散布地,縄文、奈良～平安,139.2598455798740,35.55515945741290,396,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3228,13,18
67,397,,散布地,縄文、奈良～平安、中世,139.25708914652600,35.553504294115700,397,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
12,398,,散布地,縄文、奈良～平安、中世,139.21519184092800,35.541211746332000,398,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
13,399,,散布地,縄文、奈良～平安,139.21855633985300,35.54162369998440,399,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,46
63,400,,散布地,縄文、弥生、奈良～平安,139.2204939567410,35.54498600630920,400,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
61,401,,散布地、集落跡,旧石器、縄文、古墳、奈良～平安、近世,139.21809524207900,35.5488529524104,401,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
64,402,,散布地,縄文、奈良～平安,139.22421600603500,35.5474429265749,402,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
66,403,,散布地,縄文、奈良～平安,139.22372802239700,35.55261303329150,403,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
37,404,,散布地,縄文、奈良～平安,139.18885491370800,35.56354050779500,404,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,37
36,405,,散布地,縄文、奈良～平安,139.19125413871500,35.56118826402620,405,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
140,406,,屋敷跡,近世、近代,139.24638346250200,35.59427406062940,406,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
132,407,,集落跡,縄文,139.2241224652540,35.599810408906900,407,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,35
127,408,,集落跡,縄文,139.21842405195100,35.60001358107980,408,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,33
118,409,,散布地、集落跡,旧石器、縄文、平安,139.21246741901700,35.59457387293360,409,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,39
123,410,,散布地,縄文、弥生,139.21799895210200,35.59754659251230,410,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,39
119,411,,散布地,,139.2201711194220,35.592138737832600,411,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
131,412,,集落跡,縄文、弥生,139.22137554305100,35.59954288235340,412,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
540,413,,,縄文,139.18182753248000,35.6346191273122,413,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3226,13,20
513,414,,散布地,縄文、平安,139.17233049374300,35.62282739234180,414,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
515,415,,散布地,縄文,139.1851668999620,35.618147051317600,415,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3226,13,20
504,416,,散布地,縄文、平安,139.18564849730100,35.61667623528430,416,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,39
516,417,,散布地,縄文、平安,139.19218523061400,35.620174376597800,417,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3226,13,20
520,418,,散布地,縄文,139.19332636963500,35.62124660445500,418,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,13
505,419,,散布地,縄文,139.19011619243700,35.61462128259080,419,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,37
507,420,,散布地,縄文、平安,139.19256738503300,35.61499172590500,420,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,37
519,421,,散布地,縄文、近世,139.20001941483100,35.62066824274220,421,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,35
547,422,,散布地,縄文,139.2089651811480,35.61833421336000,422,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,35
521,423,,散布地,縄文,139.20517683102000,35.621872251247200,423,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,37
517,424,,散布地,縄文,139.2049618986520,35.62049898425330,424,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,33
545,425,,集落跡、屋敷跡,縄文、奈良～平安、中世、近世、近代,139.21113026928900,35.61684662158460,425,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,33
509,426,,散布地,縄文,139.2046966092280,35.614950551303000,426,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,33
508,427,,散布地,縄文,139.20313847405700,35.61469303227920,427,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,35
56,428,,散布地,縄文,139.19329173259300,35.599370258659000,428,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,37
125,429,,散布地,旧石器、縄文,139.20647986222700,35.59948301142000,429,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,33
124,430,,集落跡,縄文、平安、中世,139.20647641188600,35.60078755956780,430,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,33
126,431,,散布地,縄文,139.2092203029490,35.59955921830220,431,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,33
122,432,,散布地,縄文,139.20986317747200,35.59631921049650,432,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,33
542,433,,散布地,縄文、奈良～平安、中世,139.2207814649100,35.60576168773630,433,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,52
130,434,,散布地,縄文,139.22031718882200,35.600335275123700,434,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3227,13,21
133,435,,散布地、集落跡,縄文、古墳,139.22621481905200,35.60216453015520,435,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3226,13,44
,436,鼠坂,散布地,弥生,,,,,,,,,,
518,437,,散布地,奈良～平安,139.2013547945520,35.617874019960100,437,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,35
70,438,,生産遺跡　（窯跡）,近世,139.20744196533200,35.569773579344300,438,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,35
514,439,,散布地,縄文,139.17737881965000,35.6211221219537,439,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,17
543,440,,散布地,縄文、平安,139.20826516881100,35.61278220208330,440,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,17
544,441,,散布地,縄文、平安,139.21547254887000,35.61304811881600,441,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,13
546,442,,散布地、集落跡,縄文、奈良～平安,139.21917664747600,35.612542956566100,442,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,52
541,443,,散布地,平安,139.21907141696900,35.60308678281630,443,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,64
128,444,,散布地,縄文,139.22291566725500,35.59789417338840,444,0,埋蔵文化財包蔵地,13-36,polygon,u7265_v3227,13,14
116,445,,散布地,縄文、古墳,139.21752883005300,35.59049184740660,445,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,39
117,446,,散布地,縄文,139.21450540591800,35.58868843462380,446,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,35
107,447,,散布地,縄文、古代,139.21881716294200,35.58564713030480,447,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,37
57,448,,散布地、集落跡,縄文、奈良～平安,139.19554385488600,35.599865766332400,448,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,33
55,449,,散布地,縄文、平安,139.1896914621970,35.59880248009270,449,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3227,13,33
560,450,,その他の遺跡　（烽火台跡）,中世,139.21553504931400,35.645784987652000,450,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,25
548,451,,城館跡　（砦）,中世,139.22057626191500,35.63005123411990,451,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3226,13,41
503,452,,その他の遺跡　（烽火台跡）,中世,139.17916385264600,35.60371311844370,452,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,42
506,453,,その他の遺跡　（烽火台跡）,中世,139.20048773241000,35.61070784464330,453,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3226,13,26
522,454,,屋敷跡,近世,139.20026530546100,35.62178667281410,454,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,35
488,455,,散布地,縄文、古墳,139.14094758688500,35.6196534264532,455,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
487,456,,散布地,縄文、奈良～平安,139.14008539454100,35.617578184524700,456,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
476,457,,散布地,縄文,139.13060658642700,35.61367265551870,457,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,41
472,458,,散布地,縄文,139.1342039065970,35.60414223737730,458,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,36
530,459,,散布地,縄文,139.13993935321000,35.64049866012870,459,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,23
536,460,,散布地,縄文,139.11966794305400,35.65644990163460,460,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,25
538,461,,館跡,戦国末期,139.14058533747200,35.65678255254710,461,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,27
29,462,,城跡,戦国末期,139.15724613268900,35.56133320325290,462,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
480,463,,散布地,縄文、弥生、奈良～平安,139.14218767806300,35.61358816935940,463,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
478,464,,散布地,縄文,139.15151692383500,35.610967513360500,464,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,13
492,465,,集落跡,縄文、奈良～平安,139.1451934692710,35.626957257434700,465,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
511,466,,散布地,縄文,139.16992068786200,35.621664013711100,466,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,11
501,467,,散布地,縄文,139.16590831863900,35.61644913195490,467,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,15
497,468,,散布地,縄文、弥生、古墳、奈良～平安,139.15844521844300,35.609956550812300,468,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,11
499,469,,散布地,縄文、奈良～平安時代,139.16848046839800,35.61102086230400,469,0,埋蔵文化財包蔵地,13-36,polygon,cache:central_L11_edf44e3d6806.json,13,4
528,470,,散布地,縄文,139.1270076378200,35.645007040299900,470,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,23
473,471,,散布地,,139.13665524706600,35.6068007016171,471,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
47,472,,散布地,縄文、歴史時代,139.14803507684600,35.58989686397410,472,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,35
48,473,,散布地,縄文、歴史時代、中世,139.15050820306000,35.594072133126800,473,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,37
537,474,,散布地,縄文,139.12014079385300,35.654970705435300,474,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,23
535,475,,散布地,旧石器、縄文,139.11867426470200,35.655166651294600,475,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,23
474,476,,散布地,縄文、奈良～平安,139.1473448427390,35.6032894952832,476,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,44
498,477,,散布地,縄文、歴史時代,139.17127948904700,35.610682221132500,477,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
500,478,,散布地,縄文,139.1681443056260,35.61018751157730,478,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,33
41,479,,砦跡,歴史時代、中世,139.12591836170000,35.58218082592670,479,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3227,13,35
532,480,,散布地,縄文,139.12123005784600,35.652063458032800,480,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,27
531,481,,散布地,縄文,139.12455504848300,35.64739510233920,481,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,23
527,482,,散布地,縄文,139.12731716613600,35.64418874266580,482,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,23
526,483,,散布地,縄文,139.1294070804810,35.643936789616500,483,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,25
539,484,,散布地,縄文,139.17070062347700,35.64362325643780,484,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,25
525,485,,散布地,縄文,139.13184504974800,35.64028548650130,485,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,25
524,486,,散布地,縄文、平安,139.13864181514000,35.63518477967890,486,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,13
523,487,,散布地,縄文,139.1411581566690,35.632378833097600,487,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,31
53,488,,散布地,縄文,139.1603670401200,35.591543701317900,488,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,31
494,489,,散布地,縄文,139.14750201494300,35.63172007086320,489,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,24
491,490,,散布地,縄文、弥生,139.1510264846540,35.622643848468900,490,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,31
510,491,,集落跡,縄文、弥生、奈良～平安,139.16764527103200,35.618998862114100,491,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,33
484,492,,散布地,縄文、古墳,139.13135458662700,35.62001692704670,492,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,40
486,493,,集落跡,縄文、古墳、奈良～平安,139.13392765871200,35.621070179180300,493,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,11
485,494,,散布地,縄文、古墳、歴史時代,139.13492374032100,35.61946794517930,494,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
502,495,,散布地,縄文、平安,139.16811843615100,35.61591055566810,495,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
483,496,,散布地,縄文,139.13966857591300,35.61442755433130,496,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,31
482,497,,散布地,縄文、弥生、古墳,139.14190685566600,35.61446829577840,497,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,37
481,498,,散布地,縄文、古墳,139.14377319962800,35.61374378389920,498,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,33
479,499,,散布地,縄文,139.1486576313150,35.61211891741920,499,0,埋蔵文化財包蔵地,13-36,polygon,cache:central_L11_edf44e3d6806.json,13,4
495,500,,散布地,縄文,139.15185080150100,35.60896333767550,500,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
475,501,,散布地,縄文,139.13903959276300,35.606452862917100,501,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,15
50,502,,散布地,縄文、平安,139.13510638768200,35.600826804598900,502,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,31
49,503,,散布地,縄文,139.13402783980900,35.5965389390246,503,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,33
54,504,,散布地、集落跡,縄文、平安,139.17303693593300,35.59050789499430,504,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,31
46,505,,散布地,縄文,139.14948378511400,35.585003827140500,505,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,37
52,506,,散布地　,縄文,139.15718273749900,35.58473170106410,506,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,31
45,507,,散布地,縄文,139.14833962502400,35.5811118723678,507,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,31
24,508,,散布地,古墳,139.13342827293000,35.56441116545860,508,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
25,509,,散布地,縄文、奈良～平安,139.1499467344040,35.56462758299410,509,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
26,510,,散布地,縄文,139.1500591755320,35.562757779142200,510,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,33
30,511,,散布地,縄文、古墳,139.15295798004500,35.562391156265600,511,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,31
31,512,,散布地,縄文,139.16661810467900,35.56059653075910,512,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,35
27,513,,散布地,縄文、弥生、古墳,139.1630101834450,35.55836807348010,513,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
23,514,,散布地　,縄文,139.13715988000900,35.55234165838960,514,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
19,515,,散布地,縄文,139.13696640614400,35.550228185644600,515,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3228,13,29
44,516,,近世墓,近世,139.13290612448200,35.587514890524200,516,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,33
533,517,,散布地,縄文,139.12205880707800,35.652524181587100,517,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,25
534,518,,散布地,縄文,139.12332704398200,35.651318957581400,518,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,23
43,519,,散布地、集落跡,縄文、奈良～平安,139.12822880416400,35.58569168874530,519,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3227,13,31
42,520,,散布地,歴史時代（?）,139.12690892118700,35.58411461418280,520,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3227,13,31
51,521,,散布地,歴史時代、近世,139.15168560815800,35.60103380478730,521,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3227,13,31
529,522,,散布地,縄文,139.12835103042400,35.64486096044470,522,0,埋蔵文化財包蔵地,13-36,polygon,u7260_v3226,13,23
493,523,,散布地,縄文、奈良～平安,139.14095589842900,35.629920009154700,523,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,37
512,524,,散布地,縄文,139.16810481530100,35.62378842192420,524,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,11
489,525,,散布地,縄文,139.13976415327600,35.61857892740800,525,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
490,526,,塚,,139.1398721933900,35.61723585409740,526,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3226,13,15
477,527,,経塚,,139.1381348129800,35.614746245539400,527,0,埋蔵文化財包蔵地,13-36,polygon,u7261_v3226,13,20
496,528,,散布地,縄文、歴史時代,139.1521025427170,35.61228848730110,528,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
212,529,,,,139.39211691856100,35.5009216630793,529,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3229,13,15
295,530,,散布地,旧石器、縄文,139.38033518382600,35.53712752741910,530,0,埋蔵文化財包蔵地,13-36,polygon,u7267_v3228,13,20
,531,,散布地,縄文,,,531,,埋蔵文化財包蔵地,,,,,
299,532,,集落跡,縄文,139.3731285993390,35.54365384881050,532,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
62,533,,散布地,縄文,139.21896441905400,35.55011857664580,533,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
65,534,,散布地,奈良～平安,139.2200279986010,35.54914189932560,534,0,埋蔵文化財包蔵地,13-36,polygon,u7263_v3228,13,35
58,535,,散布地,旧石器、縄文,139.21224260519500,35.54503096174290,535,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,18
60,536,,散布地,縄文、古墳、奈良～平安、近世,139.21364292792400,35.544593059900800,536,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,33
10,537,,集落跡,縄文,139.21198248208700,35.54362279551080,537,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,35
11,538,,散布地,縄文、古墳、奈良～平安、中世、近世,139.20949694248100,35.540974400671000,538,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,37
9,539,,散布地,縄文、古墳、奈良～平安、近世,139.21201459858600,35.54090624802590,539,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,16
7,540,,散布地,縄文,139.2112670431580,35.540149470843000,540,0,埋蔵文化財包蔵地,13-36,polygon,u7262_v3228,13,35
98,541,,散布地,縄文,139.26965828427900,35.573290157414800,541,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
279,542,,散布地,縄文、奈良～平安、中世、近世 ,139.37726051584600,35.52776808569870,542,0,埋蔵文化財包蔵地,13-36,polygon,u7266_v3229,13,18
154,543,,散布地,縄文,139.28404878962600,35.573493643130200,543,0,埋蔵文化財包蔵地,13-36,polygon,ItemAPI-gap,,1
86,544,,散布地,中世、近世 ,139.26472201623900,35.55276325952020,544,0,埋蔵文化財包蔵地,13-36,polygon,u7264_v3228,13,37
105,545,,散布地,旧石器,139.22287558485500,35.57531472140760,545,0,埋蔵文化財包蔵地,13-36,polygon,cache:central_L11_edf44e3d6806.json,13,4
